,ID,Reached_3w,Reached_3m,Tenure_In_Months,Date_Joined,FUA_Balance,Number_Of_Services,Has_Payroll,Income,Has_Investment,Has_Visa,VISA_balance,Has_mortgage,Has_Deposit,Number_Transactions,Age,City,Unnamed: 17
4399,6222803.0,1.0,0.0,3.0,1/16/2021,522562.11,3.0,1.0,,0.0,0.0,0.0,0.0,1.0,3.0,54.0,MAPLE RIDGE                                                                                         ,
4400,6223875.0,1.0,0.0,3.0,4/24/2020,445054.6655,3.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,60.0,DELTA                                                                                               ,
4401,6225002.0,1.0,0.0,3.0,6/26/2020,710200.05,3.0,1.0,,0.0,0.0,0.0,0.0,1.0,7.0,54.0,MAPLE RIDGE                                                                                         ,
4402,6228333.0,0.0,0.0,3.0,5/21/2020,2585.79,1.0,1.0,,0.0,1.0,1563.716801,0.0,1.0,38.0,57.0,SURREY                                                                                              ,
4403,6229730.0,0.0,0.0,3.0,5/2/2020,482047.1938,1.0,0.0,,0.0,1.0,0.0,1.0,1.0,60.0,61.0,BURNABY                                                                                             ,
4404,6230384.0,0.0,0.0,3.0,1/8/2021,320458.71,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,65.0,VANCOUVER                                                                                           ,
4405,6232610.0,0.0,0.0,3.0,8/20/2020,100.0,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,65.0,BURNABY                                                                                             ,
4406,6232848.0,0.0,0.0,3.0,12/1/2020,7559.38,2.0,1.0,,0.0,1.0,0.0,0.0,1.0,46.0,69.0,COQUITLAM                                                                                           ,
4407,6236118.0,1.0,0.0,3.0,12/9/2020,669830.33,2.0,1.0,,0.0,1.0,0.0,0.0,1.0,1.0,71.0,VICTORIA                                                                                            ,
4408,6240019.0,0.0,0.0,3.0,4/27/2020,13.94,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,64.0,ABBOTSFORD                                                                                          ,
4409,6241002.0,0.0,0.0,3.0,9/18/2020,1497.08,3.0,1.0,,0.0,0.0,0.0,0.0,1.0,95.0,41.0,SURREY                                                                                              ,
4410,6241072.0,1.0,0.0,3.0,11/6/2020,481254.0,2.0,1.0,49962.14929,0.0,1.0,0.0,0.0,1.0,0.0,40.0,CHILLIWACK                                                                                          ,
4411,6241561.0,0.0,0.0,3.0,9/1/2020,669.0,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,62.0,RICHMOND                                                                                            ,
4412,6243515.0,0.0,1.0,3.0,6/16/2020,1113.15,2.0,0.0,,0.0,1.0,0.0,0.0,1.0,2.0,31.0,VANCOUVER                                                                                           ,
4413,6245146.0,1.0,0.0,3.0,2/12/2021,699382.21,4.0,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,47.0,MISSION                                                                                             ,
4414,6245774.0,0.0,0.0,3.0,4/20/2020,327.69,1.0,1.0,,1.0,1.0,1467.967543,0.0,1.0,19.0,54.0,COQUITLAM                                                                                           ,
4415,6246038.0,0.0,0.0,3.0,4/23/2020,193.06,2.0,1.0,,1.0,1.0,755.060511,0.0,1.0,7.0,67.0,SURREY                                                                                              ,
4416,6253720.0,0.0,0.0,3.0,4/15/2020,426766.8596,1.0,1.0,,0.0,0.0,0.0,1.0,1.0,5.0,63.0,NORTH VANCOUVER                                                                                     ,
4417,6254904.0,1.0,0.0,3.0,4/14/2020,1173644.84,3.0,0.0,,0.0,1.0,2200.833329,1.0,1.0,0.0,57.0,SURREY                                                                                              ,
4418,6255062.0,1.0,0.0,3.0,2/1/2021,1000.0,2.0,1.0,,1.0,1.0,2052.600445,0.0,1.0,0.0,59.0,MAYNE ISLAND                                                                                        ,
4419,6256230.0,0.0,0.0,3.0,7/15/2020,13680.97,3.0,1.0,76914.86937,0.0,1.0,1821.725094,0.0,1.0,0.0,56.0,COQUITLAM                                                                                           ,
4420,6257760.0,0.0,0.0,3.0,7/5/2020,10334.75,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,71.0,CHILLIWACK                                                                                          ,
4421,6258202.0,1.0,0.0,3.0,5/18/2020,4005.83,2.0,1.0,,0.0,1.0,633.8013314,0.0,1.0,7.0,56.0,VANCOUVER                                                                                           ,
4422,6259986.0,0.0,0.0,3.0,8/12/2020,100005.0,2.0,1.0,,0.0,1.0,639.2835147,0.0,1.0,0.0,58.0,SURREY                                                                                              ,
4423,6261590.0,0.0,0.0,3.0,4/3/2020,477178.1118,2.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,56.0,SURREY                                                                                              ,
4424,6262092.0,0.0,0.0,3.0,12/1/2020,500303.71,2.0,1.0,,0.0,1.0,81.18382412,0.0,1.0,7.0,53.0,COQUITLAM                                                                                           ,
4425,6262753.0,0.0,1.0,3.0,8/11/2020,11271.46,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0,39.0,BURNABY                                                                                             ,
4426,6265321.0,0.0,0.0,3.0,4/7/2020,0.0,3.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,53.0,RICHMOND                                                                                            ,
4427,6265342.0,1.0,0.0,3.0,5/26/2020,237.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,65.0,VANCOUVER                                                                                           ,
4428,6266840.0,0.0,0.0,3.0,5/23/2020,1410.54,2.0,0.0,,0.0,1.0,0.0,0.0,1.0,4.0,33.0,BURNABY                                                                                             ,
4429,6274281.0,1.0,0.0,3.0,4/9/2020,457024.3416,2.0,1.0,,0.0,1.0,351.2640852,1.0,1.0,11.0,40.0,SURREY                                                                                              ,
4430,6278162.0,1.0,0.0,3.0,3/27/2020,447362.0505,2.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,31.0,VANCOUVER                                                                                           ,
4431,6283700.0,0.0,0.0,3.0,9/17/2020,0.1,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,35.0,VANCOUVER                                                                                           ,
4432,6284163.0,1.0,0.0,3.0,3/28/2020,801351.4509,2.0,1.0,14864.76754,0.0,1.0,0.0,1.0,1.0,0.0,47.0,SURREY                                                                                              ,
4433,6285184.0,0.0,0.0,3.0,2/5/2021,3305.97,1.0,1.0,,1.0,1.0,469.9782942,0.0,1.0,1.0,57.0,SURREY                                                                                              ,
4434,6288989.0,0.0,0.0,3.0,7/30/2020,100500.0,2.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,36.0,LANGLEY                                                                                             ,
4435,6290363.0,0.0,0.0,3.0,12/9/2020,638166.99,3.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,75.0,BURNABY                                                                                             ,
4436,6291573.0,1.0,0.0,3.0,12/16/2020,775569.33,3.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,71.0,SURREY                                                                                              ,
4437,6293124.0,0.0,0.0,3.0,5/14/2020,389928.95,2.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,62.0,VANCOUVER                                                                                           ,
4438,6294650.0,1.0,0.0,3.0,5/4/2020,408007.1191,1.0,1.0,,0.0,1.0,1088.192912,1.0,1.0,68.0,39.0,NEW WESTMINSTER                                                                                     ,
4439,6295512.0,0.0,0.0,3.0,4/9/2020,570.46,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,51.0,NORTH VANCOUVER                                                                                     ,
4440,6298109.0,1.0,0.0,3.0,3/23/2020,317417.48,2.0,1.0,,0.0,1.0,484.1784007,0.0,1.0,3.0,66.0,CHILLIWACK                                                                                          ,
4441,6299950.0,0.0,0.0,3.0,8/29/2020,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,79.0,SURREY                                                                                              ,
4442,6300158.0,1.0,0.0,3.0,5/2/2020,442660.4053,3.0,0.0,,0.0,0.0,0.0,1.0,1.0,72.0,59.0,VANCOUVER                                                                                           ,
4443,6300604.0,0.0,0.0,3.0,6/16/2020,2994.7,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,44.0,SURREY                                                                                              ,
4444,6300690.0,0.0,0.0,3.0,6/10/2020,232918.82,3.0,1.0,,1.0,1.0,0.0,0.0,1.0,12.0,35.0,VANCOUVER                                                                                           ,
4445,6303004.0,1.0,0.0,3.0,6/4/2020,627911.12,4.0,1.0,,0.0,1.0,2185.454782,0.0,1.0,100.0,71.0,MAPLE RIDGE                                                                                         ,
4446,6303963.0,1.0,0.0,3.0,5/6/2020,451171.7503,2.0,1.0,,0.0,1.0,1560.405418,1.0,1.0,0.0,61.0,SURREY                                                                                              ,
4447,6304270.0,0.0,0.0,3.0,8/7/2020,0.09,1.0,1.0,,0.0,1.0,137.7240363,0.0,1.0,0.0,56.0,DELTA                                                                                               ,
4448,6306982.0,0.0,0.0,3.0,1/9/2021,32174.93,2.0,1.0,,1.0,1.0,1528.803317,0.0,1.0,21.0,59.0,COQUITLAM                                                                                           ,
4449,6308186.0,0.0,1.0,3.0,9/8/2020,0.0,2.0,1.0,115719.3855,1.0,1.0,0.0,0.0,1.0,0.0,53.0,RICHMOND                                                                                            ,
4450,6312487.0,0.0,1.0,3.0,8/31/2020,0.0,1.0,0.0,42969.56392,0.0,1.0,1704.530619,0.0,1.0,0.0,63.0,SURREY                                                                                              ,
4451,6313697.0,0.0,0.0,3.0,12/11/2020,1013.6,2.0,0.0,,1.0,1.0,1499.278581,0.0,1.0,0.0,70.0,ABBOTSFORD                                                                                          ,
4452,6314168.0,0.0,0.0,3.0,7/28/2020,0.0,1.0,0.0,,0.0,1.0,1857.98286,0.0,1.0,0.0,48.0,SURREY                                                                                              ,
4453,6315807.0,0.0,0.0,3.0,5/29/2020,15.23,1.0,0.0,,1.0,1.0,16.4553581,0.0,1.0,0.0,65.0,VANCOUVER                                                                                           ,
4454,6316353.0,1.0,0.0,3.0,1/18/2021,1303.65,2.0,1.0,,1.0,1.0,1455.333387,0.0,1.0,3.0,55.0,SURREY                                                                                              ,
4455,6316588.0,0.0,0.0,3.0,4/3/2020,0.0,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,57.0,COQUITLAM                                                                                           ,
4456,6316771.0,0.0,0.0,3.0,7/15/2020,1707.55,2.0,1.0,291909.2215,0.0,1.0,24.43761859,0.0,1.0,85.0,65.0,VANCOUVER                                                                                           ,
4457,6319000.0,0.0,1.0,3.0,8/8/2020,1607.51,3.0,1.0,,0.0,0.0,0.0,0.0,1.0,7.0,84.0,VANCOUVER                                                                                           ,
4458,6322680.0,0.0,0.0,3.0,7/13/2020,1921.4,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,48.0,40.0,SQUAMISH                                                                                            ,
4459,6324243.0,0.0,0.0,3.0,1/16/2021,70175.17,2.0,0.0,,0.0,1.0,0.0,0.0,1.0,43.0,55.0,BURNABY                                                                                             ,
4460,6328561.0,0.0,0.0,3.0,7/21/2020,200567.36,5.0,1.0,,0.0,1.0,0.0,0.0,1.0,1.0,75.0,PORT MOODY                                                                                          ,
4461,6329599.0,0.0,0.0,3.0,7/17/2020,21198.77,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,7.0,54.0,RICHMOND                                                                                            ,
4462,6329779.0,0.0,0.0,3.0,4/11/2020,482671.5672,2.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,48.0,VANCOUVER                                                                                           ,
4463,6331205.0,0.0,0.0,3.0,7/8/2020,2101.89,2.0,0.0,,0.0,1.0,1893.313339,0.0,1.0,43.0,64.0,MAPLE RIDGE                                                                                         ,
4464,6331212.0,0.0,0.0,3.0,4/28/2020,445331.8228,1.0,1.0,,0.0,1.0,1369.866376,1.0,1.0,20.0,41.0,VANCOUVER                                                                                           ,
4465,6334656.0,0.0,1.0,3.0,9/16/2020,10.26,1.0,0.0,,1.0,1.0,0.0,0.0,1.0,22.0,59.0,VANCOUVER                                                                                           ,
4466,6334772.0,0.0,0.0,3.0,12/15/2020,4.24,1.0,1.0,,0.0,1.0,1467.948461,0.0,1.0,0.0,38.0,NANAIMO                                                                                             ,
4467,6334952.0,0.0,0.0,3.0,4/6/2020,676248.2945,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,53.0,68.0,GIBSONS                                                                                             ,
4468,6337009.0,0.0,0.0,3.0,5/26/2020,446789.4508,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,63.0,WEST VANCOUVER                                                                                      ,
4469,6337220.0,0.0,0.0,3.0,4/26/2020,800.17,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,57.0,COQUITLAM                                                                                           ,
4470,6338098.0,0.0,0.0,3.0,1/5/2021,15.25,2.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,64.0,SURREY                                                                                              ,
4471,6339441.0,1.0,0.0,3.0,1/21/2021,6020.98,3.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,43.0,NORTH VANCOUVER                                                                                     ,
4472,6341128.0,0.0,1.0,3.0,8/15/2020,6496.69,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,66.0,SURREY                                                                                              ,
4473,6346300.0,0.0,0.0,3.0,5/7/2020,404713.0089,2.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,42.0,NORTH VANCOUVER                                                                                     ,
4474,6348048.0,0.0,0.0,3.0,3/21/2020,845524.07,2.0,1.0,287942.7443,0.0,1.0,1455.570918,0.0,1.0,4.0,60.0,SURREY                                                                                              ,
4475,6348310.0,1.0,0.0,3.0,3/23/2020,991386.73,2.0,0.0,,1.0,0.0,0.0,1.0,1.0,0.0,65.0,VANCOUVER                                                                                           ,
4476,6351611.0,1.0,0.0,3.0,6/2/2020,264935.42,2.0,1.0,,0.0,1.0,1452.768949,0.0,1.0,0.0,61.0,SURREY                                                                                              ,
4477,6352835.0,0.0,0.0,3.0,2/12/2021,699382.21,3.0,1.0,,0.0,1.0,2544.852946,0.0,1.0,1.0,73.0,VANCOUVER                                                                                           ,
